Sample_ID	pmi	predicted	rat1	rat2	method
PMI_rat_blood_49A	94	75.48614761904761	PMI_rat_blood_31A	PMI_rat_blood_49A	Random Forest
PMI_rat_blood_49A	94	75.538	PMI_rat_blood_31A	PMI_rat_blood_49A	Random Forest
PMI_rat_blood_15A	21	22.226433333333343	PMI_rat_blood_31A	PMI_rat_blood_15A	Random Forest
PMI_rat_blood_6A	0	7.6932	PMI_rat_blood_31A	PMI_rat_blood_6A	Random Forest
PMI_rat_blood_12A	22	22.5490238095238	PMI_rat_blood_31A	PMI_rat_blood_12A	Random Forest
PMI_rat_blood_11A	0	5.253966666666666	PMI_rat_blood_31A	PMI_rat_blood_11A	Random Forest
PMI_rat_blood_27A	45	45.0638047619047	PMI_rat_blood_31A	PMI_rat_blood_27A	Random Forest
PMI_rat_blood_27A	45	43.63259523809517	PMI_rat_blood_31A	PMI_rat_blood_27A	Random Forest
PMI_rat_blood_42A	72	75.8597	PMI_rat_blood_31A	PMI_rat_blood_42A	Random Forest
PMI_rat_blood_42A	72	74.99213333333333	PMI_rat_blood_31A	PMI_rat_blood_42A	Random Forest
PMI_rat_blood_51A	96	92.81749999999998	PMI_rat_blood_31A	PMI_rat_blood_51A	Random Forest
PMI_rat_blood_23A	45	45.396666666666654	PMI_rat_blood_31A	PMI_rat_blood_23A	Random Forest
PMI_rat_blood_23A	45	47.509333333333316	PMI_rat_blood_31A	PMI_rat_blood_23A	Random Forest
PMI_rat_blood_40A	71	58.55296666666666	PMI_rat_blood_31A	PMI_rat_blood_40A	Random Forest
PMI_rat_blood_3A	0	0	PMI_rat_blood_31A	PMI_rat_blood_3A	Random Forest
PMI_rat_blood_3A	0	2.841938095238095	PMI_rat_blood_31A	PMI_rat_blood_3A	Random Forest
PMI_rat_blood_26A	45	42.05166666666667	PMI_rat_blood_31A	PMI_rat_blood_26A	Random Forest
PMI_rat_blood_36A	70	79.43691904761897	PMI_rat_blood_31A	PMI_rat_blood_36A	Random Forest
PMI_rat_blood_35A	70	69.01343333333334	PMI_rat_blood_31A	PMI_rat_blood_35A	Random Forest
PMI_rat_blood_33A	71	72.5519	PMI_rat_blood_31A	PMI_rat_blood_33A	Random Forest
PMI_rat_blood_13A	24	25.68226666666667	PMI_rat_blood_31A	PMI_rat_blood_13A	Random Forest
PMI_rat_blood_13A	24	25.9485	PMI_rat_blood_31A	PMI_rat_blood_13A	Random Forest
PMI_rat_blood_16A	22	22.270509523809505	PMI_rat_blood_31A	PMI_rat_blood_16A	Random Forest
PMI_rat_blood_16A	22	21.931138095238083	PMI_rat_blood_31A	PMI_rat_blood_16A	Random Forest
PMI_rat_blood_18A	23	25.739842857142857	PMI_rat_blood_31A	PMI_rat_blood_18A	Random Forest
PMI_rat_blood_29A	47	49.87666666666667	PMI_rat_blood_31A	PMI_rat_blood_29A	Random Forest
PMI_rat_blood_37A	72	70.39141428571428	PMI_rat_blood_31A	PMI_rat_blood_37A	Random Forest
PMI_rat_blood_37A	72	70.26425714285712	PMI_rat_blood_31A	PMI_rat_blood_37A	Random Forest
PMI_rat_blood_4A	0	2.8489	PMI_rat_blood_31A	PMI_rat_blood_4A	Random Forest
PMI_rat_blood_28A	47	51.28533333333333	PMI_rat_blood_31A	PMI_rat_blood_28A	Random Forest
PMI_rat_blood_41A	72	73.81446666666668	PMI_rat_blood_31A	PMI_rat_blood_41A	Random Forest
PMI_rat_blood_43A	94	93.05796666666667	PMI_rat_blood_31A	PMI_rat_blood_43A	Random Forest
PMI_rat_blood_45A	96	93.69146666666661	PMI_rat_blood_31A	PMI_rat_blood_45A	Random Forest
PMI_rat_blood_48A	95	94.08373333333338	PMI_rat_blood_31A	PMI_rat_blood_48A	Random Forest
PMI_rat_blood_34A	69	71.22266666666668	PMI_rat_blood_31A	PMI_rat_blood_34A	Random Forest
PMI_rat_blood_19A	24	23.884333333333323	PMI_rat_blood_31A	PMI_rat_blood_19A	Random Forest
PMI_rat_blood_1A	0	0.844952380952381	PMI_rat_blood_31A	PMI_rat_blood_1A	Random Forest
PMI_rat_blood_52A	95	94.5663619047619	PMI_rat_blood_31A	PMI_rat_blood_52A	Random Forest
PMI_rat_blood_9A	0	0.088	PMI_rat_blood_31A	PMI_rat_blood_9A	Random Forest
PMI_rat_blood_7A	0	0.9443666666666666	PMI_rat_blood_31A	PMI_rat_blood_7A	Random Forest
PMI_rat_blood_7A	0	0.13190000000000002	PMI_rat_blood_31A	PMI_rat_blood_7A	Random Forest
PMI_rat_blood_5A	0	0.9666666666666667	PMI_rat_blood_31A	PMI_rat_blood_5A	Random Forest
PMI_rat_blood_5A	0	0.965	PMI_rat_blood_31A	PMI_rat_blood_5A	Random Forest
PMI_rat_blood_25A	48	46.28133333333332	PMI_rat_blood_31A	PMI_rat_blood_25A	Random Forest
PMI_rat_blood_21A	25	24.074033333333354	PMI_rat_blood_31A	PMI_rat_blood_21A	Random Forest
PMI_rat_blood_46A	93	78.16866666666667	PMI_rat_blood_31A	PMI_rat_blood_46A	Random Forest
PMI_rat_blood_8A	0	0	PMI_rat_blood_31A	PMI_rat_blood_8A	Random Forest
PMI_rat_blood_8A	0	0	PMI_rat_blood_31A	PMI_rat_blood_8A	Random Forest
PMI_rat_blood_17A	23	22.6731	PMI_rat_blood_31A	PMI_rat_blood_17A	Random Forest
PMI_rat_blood_10A	0	6.395080952380952	PMI_rat_blood_31A	PMI_rat_blood_10A	Random Forest
PMI_rat_blood_32A	49	57.63206666666667	PMI_rat_blood_31A	PMI_rat_blood_32A	Random Forest
PMI_rat_blood_32A	49	58.05246666666666	PMI_rat_blood_31A	PMI_rat_blood_32A	Random Forest
PMI_rat_blood_38A	71	71.156	PMI_rat_blood_31A	PMI_rat_blood_38A	Random Forest
PMI_rat_blood_38A	71	71.32899999999998	PMI_rat_blood_31A	PMI_rat_blood_38A	Random Forest
PMI_rat_blood_2A	0	0.12813333333333332	PMI_rat_blood_31A	PMI_rat_blood_2A	Random Forest
PMI_rat_blood_44A	93	91.87833333333337	PMI_rat_blood_31A	PMI_rat_blood_44A	Random Forest
PMI_rat_blood_22A	22	19.624971428571428	PMI_rat_blood_31A	PMI_rat_blood_22A	Random Forest
PMI_rat_blood_30A	47	43.80647619047622	PMI_rat_blood_31A	PMI_rat_blood_30A	Random Forest
PMI_rat_blood_50A	97	75.20836666666668	PMI_rat_blood_31A	PMI_rat_blood_50A	Random Forest
PMI_rat_blood_20A	25	24.815166666666673	PMI_rat_blood_31A	PMI_rat_blood_20A	Random Forest
PMI_rat_blood_24A	46	43.91275714285716	PMI_rat_blood_31A	PMI_rat_blood_24A	Random Forest
PMI_rat_blood_47A	95	81.16873333333335	PMI_rat_blood_31A	PMI_rat_blood_47A	Random Forest
PMI_rat_blood_39A	69	69.99062380952377	PMI_rat_blood_31A	PMI_rat_blood_39A	Random Forest
PMI_rat_blood_14A	23	26.6	PMI_rat_blood_31A	PMI_rat_blood_14A	Random Forest
PMI_rat_blood_31A	47	48.00533333333333	PMI_rat_blood_49A	PMI_rat_blood_31A	Random Forest
PMI_rat_blood_15A	21	22.403433333333332	PMI_rat_blood_49A	PMI_rat_blood_15A	Random Forest
PMI_rat_blood_6A	0	8.658685714285713	PMI_rat_blood_49A	PMI_rat_blood_6A	Random Forest
PMI_rat_blood_12A	22	22.332	PMI_rat_blood_49A	PMI_rat_blood_12A	Random Forest
PMI_rat_blood_11A	0	2.094333333333333	PMI_rat_blood_49A	PMI_rat_blood_11A	Random Forest
PMI_rat_blood_27A	45	45.950538095238116	PMI_rat_blood_49A	PMI_rat_blood_27A	Random Forest
PMI_rat_blood_27A	45	44.20780952380955	PMI_rat_blood_49A	PMI_rat_blood_27A	Random Forest
PMI_rat_blood_42A	72	73.561	PMI_rat_blood_49A	PMI_rat_blood_42A	Random Forest
PMI_rat_blood_42A	72	72.328	PMI_rat_blood_49A	PMI_rat_blood_42A	Random Forest
PMI_rat_blood_51A	96	91.42566666666667	PMI_rat_blood_49A	PMI_rat_blood_51A	Random Forest
PMI_rat_blood_23A	45	45.489666666666636	PMI_rat_blood_49A	PMI_rat_blood_23A	Random Forest
PMI_rat_blood_23A	45	46.57446666666664	PMI_rat_blood_49A	PMI_rat_blood_23A	Random Forest
PMI_rat_blood_40A	71	57.50947619047613	PMI_rat_blood_49A	PMI_rat_blood_40A	Random Forest
PMI_rat_blood_3A	0	1.8563333333333332	PMI_rat_blood_49A	PMI_rat_blood_3A	Random Forest
PMI_rat_blood_3A	0	2.6973333333333334	PMI_rat_blood_49A	PMI_rat_blood_3A	Random Forest
PMI_rat_blood_26A	45	41.650166666666685	PMI_rat_blood_49A	PMI_rat_blood_26A	Random Forest
PMI_rat_blood_36A	70	78.87666666666664	PMI_rat_blood_49A	PMI_rat_blood_36A	Random Forest
PMI_rat_blood_35A	70	70.23548571428569	PMI_rat_blood_49A	PMI_rat_blood_35A	Random Forest
PMI_rat_blood_33A	71	72.08666666666667	PMI_rat_blood_49A	PMI_rat_blood_33A	Random Forest
PMI_rat_blood_13A	24	25.202914285714286	PMI_rat_blood_49A	PMI_rat_blood_13A	Random Forest
PMI_rat_blood_13A	24	25.202914285714286	PMI_rat_blood_49A	PMI_rat_blood_13A	Random Forest
PMI_rat_blood_16A	22	22.877642857142863	PMI_rat_blood_49A	PMI_rat_blood_16A	Random Forest
PMI_rat_blood_16A	22	22.43623333333333	PMI_rat_blood_49A	PMI_rat_blood_16A	Random Forest
PMI_rat_blood_18A	23	27.109185714285694	PMI_rat_blood_49A	PMI_rat_blood_18A	Random Forest
PMI_rat_blood_29A	47	50.445333333333345	PMI_rat_blood_49A	PMI_rat_blood_29A	Random Forest
PMI_rat_blood_37A	72	70.794	PMI_rat_blood_49A	PMI_rat_blood_37A	Random Forest
PMI_rat_blood_37A	72	70.91066666666666	PMI_rat_blood_49A	PMI_rat_blood_37A	Random Forest
PMI_rat_blood_4A	0	1.825	PMI_rat_blood_49A	PMI_rat_blood_4A	Random Forest
PMI_rat_blood_28A	47	53.24763809523808	PMI_rat_blood_49A	PMI_rat_blood_28A	Random Forest
PMI_rat_blood_41A	72	77.79210000000003	PMI_rat_blood_49A	PMI_rat_blood_41A	Random Forest
PMI_rat_blood_43A	94	93.44859999999998	PMI_rat_blood_49A	PMI_rat_blood_43A	Random Forest
PMI_rat_blood_45A	96	89.20633333333332	PMI_rat_blood_49A	PMI_rat_blood_45A	Random Forest
PMI_rat_blood_48A	95	93.99991904761906	PMI_rat_blood_49A	PMI_rat_blood_48A	Random Forest
PMI_rat_blood_34A	69	69.83500000000001	PMI_rat_blood_49A	PMI_rat_blood_34A	Random Forest
PMI_rat_blood_19A	24	23.039933333333327	PMI_rat_blood_49A	PMI_rat_blood_19A	Random Forest
PMI_rat_blood_1A	0	0.426	PMI_rat_blood_49A	PMI_rat_blood_1A	Random Forest
PMI_rat_blood_52A	95	92.78933333333333	PMI_rat_blood_49A	PMI_rat_blood_52A	Random Forest
PMI_rat_blood_9A	0	0	PMI_rat_blood_49A	PMI_rat_blood_9A	Random Forest
PMI_rat_blood_7A	0	1.062	PMI_rat_blood_49A	PMI_rat_blood_7A	Random Forest
PMI_rat_blood_7A	0	0.128	PMI_rat_blood_49A	PMI_rat_blood_7A	Random Forest
PMI_rat_blood_5A	0	1.0928999999999998	PMI_rat_blood_49A	PMI_rat_blood_5A	Random Forest
PMI_rat_blood_5A	0	1.0928999999999998	PMI_rat_blood_49A	PMI_rat_blood_5A	Random Forest
PMI_rat_blood_25A	48	46.041900000000005	PMI_rat_blood_49A	PMI_rat_blood_25A	Random Forest
PMI_rat_blood_21A	25	24.046	PMI_rat_blood_49A	PMI_rat_blood_21A	Random Forest
PMI_rat_blood_46A	93	77.61770000000007	PMI_rat_blood_49A	PMI_rat_blood_46A	Random Forest
PMI_rat_blood_8A	0	0	PMI_rat_blood_49A	PMI_rat_blood_8A	Random Forest
PMI_rat_blood_8A	0	0.4224	PMI_rat_blood_49A	PMI_rat_blood_8A	Random Forest
PMI_rat_blood_17A	23	22.598728571428573	PMI_rat_blood_49A	PMI_rat_blood_17A	Random Forest
PMI_rat_blood_10A	0	1.336	PMI_rat_blood_49A	PMI_rat_blood_10A	Random Forest
PMI_rat_blood_32A	49	57.052333333333316	PMI_rat_blood_49A	PMI_rat_blood_32A	Random Forest
PMI_rat_blood_32A	49	57.54166666666666	PMI_rat_blood_49A	PMI_rat_blood_32A	Random Forest
PMI_rat_blood_38A	71	73.71066666666665	PMI_rat_blood_49A	PMI_rat_blood_38A	Random Forest
PMI_rat_blood_38A	71	75.71566666666666	PMI_rat_blood_49A	PMI_rat_blood_38A	Random Forest
PMI_rat_blood_2A	0	0.138	PMI_rat_blood_49A	PMI_rat_blood_2A	Random Forest
PMI_rat_blood_44A	93	92.64613333333331	PMI_rat_blood_49A	PMI_rat_blood_44A	Random Forest
PMI_rat_blood_22A	22	19.61432380952379	PMI_rat_blood_49A	PMI_rat_blood_22A	Random Forest
PMI_rat_blood_30A	47	45.03999999999999	PMI_rat_blood_49A	PMI_rat_blood_30A	Random Forest
PMI_rat_blood_50A	97	81.20666666666668	PMI_rat_blood_49A	PMI_rat_blood_50A	Random Forest
PMI_rat_blood_20A	25	24.232661904761898	PMI_rat_blood_49A	PMI_rat_blood_20A	Random Forest
PMI_rat_blood_24A	46	44.647999999999996	PMI_rat_blood_49A	PMI_rat_blood_24A	Random Forest
PMI_rat_blood_47A	95	91.24986666666663	PMI_rat_blood_49A	PMI_rat_blood_47A	Random Forest
PMI_rat_blood_39A	69	70.80666666666667	PMI_rat_blood_49A	PMI_rat_blood_39A	Random Forest
PMI_rat_blood_14A	23	26.26290000000001	PMI_rat_blood_49A	PMI_rat_blood_14A	Random Forest
PMI_rat_blood_31A	47	47.2326857142857	PMI_rat_blood_15A	PMI_rat_blood_31A	Random Forest
PMI_rat_blood_49A	94	77.85686666666666	PMI_rat_blood_15A	PMI_rat_blood_49A	Random Forest
PMI_rat_blood_49A	94	77.63346666666666	PMI_rat_blood_15A	PMI_rat_blood_49A	Random Forest
PMI_rat_blood_6A	0	8.162919047619049	PMI_rat_blood_15A	PMI_rat_blood_6A	Random Forest
PMI_rat_blood_12A	22	22.910790476190503	PMI_rat_blood_15A	PMI_rat_blood_12A	Random Forest
PMI_rat_blood_11A	0	6.5143	PMI_rat_blood_15A	PMI_rat_blood_11A	Random Forest
PMI_rat_blood_27A	45	45.56623333333332	PMI_rat_blood_15A	PMI_rat_blood_27A	Random Forest
PMI_rat_blood_27A	45	43.874866666666676	PMI_rat_blood_15A	PMI_rat_blood_27A	Random Forest
PMI_rat_blood_42A	72	76.23299999999999	PMI_rat_blood_15A	PMI_rat_blood_42A	Random Forest
PMI_rat_blood_42A	72	74.81933333333335	PMI_rat_blood_15A	PMI_rat_blood_42A	Random Forest
PMI_rat_blood_51A	96	91.93590000000003	PMI_rat_blood_15A	PMI_rat_blood_51A	Random Forest
PMI_rat_blood_23A	45	45.81546666666662	PMI_rat_blood_15A	PMI_rat_blood_23A	Random Forest
PMI_rat_blood_23A	45	47.4243333333333	PMI_rat_blood_15A	PMI_rat_blood_23A	Random Forest
PMI_rat_blood_40A	71	57.96433333333335	PMI_rat_blood_15A	PMI_rat_blood_40A	Random Forest
PMI_rat_blood_3A	0	2.290333333333333	PMI_rat_blood_15A	PMI_rat_blood_3A	Random Forest
PMI_rat_blood_3A	0	4.107	PMI_rat_blood_15A	PMI_rat_blood_3A	Random Forest
PMI_rat_blood_26A	45	42.737666666666684	PMI_rat_blood_15A	PMI_rat_blood_26A	Random Forest
PMI_rat_blood_36A	70	72.44599999999998	PMI_rat_blood_15A	PMI_rat_blood_36A	Random Forest
PMI_rat_blood_35A	70	69.40623333333332	PMI_rat_blood_15A	PMI_rat_blood_35A	Random Forest
PMI_rat_blood_33A	71	75.62360000000001	PMI_rat_blood_15A	PMI_rat_blood_33A	Random Forest
PMI_rat_blood_13A	24	26.183828571428574	PMI_rat_blood_15A	PMI_rat_blood_13A	Random Forest
PMI_rat_blood_13A	24	26.187390476190476	PMI_rat_blood_15A	PMI_rat_blood_13A	Random Forest
PMI_rat_blood_16A	22	22.508409523809547	PMI_rat_blood_15A	PMI_rat_blood_16A	Random Forest
PMI_rat_blood_16A	22	22.512895238095265	PMI_rat_blood_15A	PMI_rat_blood_16A	Random Forest
PMI_rat_blood_18A	23	25.699333333333342	PMI_rat_blood_15A	PMI_rat_blood_18A	Random Forest
PMI_rat_blood_29A	47	50.3874666666667	PMI_rat_blood_15A	PMI_rat_blood_29A	Random Forest
PMI_rat_blood_37A	72	71.25099999999999	PMI_rat_blood_15A	PMI_rat_blood_37A	Random Forest
PMI_rat_blood_37A	72	71.22499999999998	PMI_rat_blood_15A	PMI_rat_blood_37A	Random Forest
PMI_rat_blood_4A	0	1.203809523809524	PMI_rat_blood_15A	PMI_rat_blood_4A	Random Forest
PMI_rat_blood_28A	47	51.38533333333332	PMI_rat_blood_15A	PMI_rat_blood_28A	Random Forest
PMI_rat_blood_41A	72	73.11646666666667	PMI_rat_blood_15A	PMI_rat_blood_41A	Random Forest
PMI_rat_blood_43A	94	91.74399999999997	PMI_rat_blood_15A	PMI_rat_blood_43A	Random Forest
PMI_rat_blood_45A	96	93.40266666666666	PMI_rat_blood_15A	PMI_rat_blood_45A	Random Forest
PMI_rat_blood_48A	95	93.39945714285717	PMI_rat_blood_15A	PMI_rat_blood_48A	Random Forest
PMI_rat_blood_34A	69	69.29333333333335	PMI_rat_blood_15A	PMI_rat_blood_34A	Random Forest
PMI_rat_blood_19A	24	23.315333333333342	PMI_rat_blood_15A	PMI_rat_blood_19A	Random Forest
PMI_rat_blood_1A	0	0.6623095238095238	PMI_rat_blood_15A	PMI_rat_blood_1A	Random Forest
PMI_rat_blood_52A	95	94.53099999999999	PMI_rat_blood_15A	PMI_rat_blood_52A	Random Forest
PMI_rat_blood_9A	0	0.2682857142857143	PMI_rat_blood_15A	PMI_rat_blood_9A	Random Forest
PMI_rat_blood_7A	0	0.8233333333333333	PMI_rat_blood_15A	PMI_rat_blood_7A	Random Forest
PMI_rat_blood_7A	0	0.05	PMI_rat_blood_15A	PMI_rat_blood_7A	Random Forest
PMI_rat_blood_5A	0	1.836	PMI_rat_blood_15A	PMI_rat_blood_5A	Random Forest
PMI_rat_blood_5A	0	1.784	PMI_rat_blood_15A	PMI_rat_blood_5A	Random Forest
PMI_rat_blood_25A	48	47.190976190476185	PMI_rat_blood_15A	PMI_rat_blood_25A	Random Forest
PMI_rat_blood_21A	25	21.00945238095238	PMI_rat_blood_15A	PMI_rat_blood_21A	Random Forest
PMI_rat_blood_46A	93	78.03900000000003	PMI_rat_blood_15A	PMI_rat_blood_46A	Random Forest
PMI_rat_blood_8A	0	0.04533333333333334	PMI_rat_blood_15A	PMI_rat_blood_8A	Random Forest
PMI_rat_blood_8A	0	0	PMI_rat_blood_15A	PMI_rat_blood_8A	Random Forest
PMI_rat_blood_17A	23	23.21133333333334	PMI_rat_blood_15A	PMI_rat_blood_17A	Random Forest
PMI_rat_blood_10A	0	7.596900000000001	PMI_rat_blood_15A	PMI_rat_blood_10A	Random Forest
PMI_rat_blood_32A	49	57.79733333333333	PMI_rat_blood_15A	PMI_rat_blood_32A	Random Forest
PMI_rat_blood_32A	49	57.579333333333324	PMI_rat_blood_15A	PMI_rat_blood_32A	Random Forest
PMI_rat_blood_38A	71	71.60789999999999	PMI_rat_blood_15A	PMI_rat_blood_38A	Random Forest
PMI_rat_blood_38A	71	71.84886666666665	PMI_rat_blood_15A	PMI_rat_blood_38A	Random Forest
PMI_rat_blood_2A	0	0.08933333333333335	PMI_rat_blood_15A	PMI_rat_blood_2A	Random Forest
PMI_rat_blood_44A	93	92.82303333333334	PMI_rat_blood_15A	PMI_rat_blood_44A	Random Forest
PMI_rat_blood_22A	22	19.882738095238103	PMI_rat_blood_15A	PMI_rat_blood_22A	Random Forest
PMI_rat_blood_30A	47	44.90220476190474	PMI_rat_blood_15A	PMI_rat_blood_30A	Random Forest
PMI_rat_blood_50A	97	75.30223333333338	PMI_rat_blood_15A	PMI_rat_blood_50A	Random Forest
PMI_rat_blood_20A	25	23.89233333333334	PMI_rat_blood_15A	PMI_rat_blood_20A	Random Forest
PMI_rat_blood_24A	46	43.68539523809522	PMI_rat_blood_15A	PMI_rat_blood_24A	Random Forest
PMI_rat_blood_47A	95	81.95479999999999	PMI_rat_blood_15A	PMI_rat_blood_47A	Random Forest
PMI_rat_blood_39A	69	70.23023333333336	PMI_rat_blood_15A	PMI_rat_blood_39A	Random Forest
PMI_rat_blood_14A	23	26.059333333333335	PMI_rat_blood_15A	PMI_rat_blood_14A	Random Forest
PMI_rat_blood_31A	47	48.63813333333335	PMI_rat_blood_6A	PMI_rat_blood_31A	Random Forest
PMI_rat_blood_49A	94	77.74533333333333	PMI_rat_blood_6A	PMI_rat_blood_49A	Random Forest
PMI_rat_blood_49A	94	77.52033333333333	PMI_rat_blood_6A	PMI_rat_blood_49A	Random Forest
PMI_rat_blood_15A	21	22.296133333333334	PMI_rat_blood_6A	PMI_rat_blood_15A	Random Forest
PMI_rat_blood_12A	22	22.290433333333308	PMI_rat_blood_6A	PMI_rat_blood_12A	Random Forest
PMI_rat_blood_11A	0	8.551333333333334	PMI_rat_blood_6A	PMI_rat_blood_11A	Random Forest
PMI_rat_blood_27A	45	45.626666666666665	PMI_rat_blood_6A	PMI_rat_blood_27A	Random Forest
PMI_rat_blood_27A	45	44.18766666666667	PMI_rat_blood_6A	PMI_rat_blood_27A	Random Forest
PMI_rat_blood_42A	72	77.62766666666666	PMI_rat_blood_6A	PMI_rat_blood_42A	Random Forest
PMI_rat_blood_42A	72	76.74133333333333	PMI_rat_blood_6A	PMI_rat_blood_42A	Random Forest
PMI_rat_blood_51A	96	93.3340285714286	PMI_rat_blood_6A	PMI_rat_blood_51A	Random Forest
PMI_rat_blood_23A	45	44.98586666666668	PMI_rat_blood_6A	PMI_rat_blood_23A	Random Forest
PMI_rat_blood_23A	45	46.881099999999996	PMI_rat_blood_6A	PMI_rat_blood_23A	Random Forest
PMI_rat_blood_40A	71	59.06116666666666	PMI_rat_blood_6A	PMI_rat_blood_40A	Random Forest
PMI_rat_blood_3A	0	1.614	PMI_rat_blood_6A	PMI_rat_blood_3A	Random Forest
PMI_rat_blood_3A	0	2.6106666666666665	PMI_rat_blood_6A	PMI_rat_blood_3A	Random Forest
PMI_rat_blood_26A	45	42.103900000000024	PMI_rat_blood_6A	PMI_rat_blood_26A	Random Forest
PMI_rat_blood_36A	70	77.59166666666667	PMI_rat_blood_6A	PMI_rat_blood_36A	Random Forest
PMI_rat_blood_35A	70	70.35353333333335	PMI_rat_blood_6A	PMI_rat_blood_35A	Random Forest
PMI_rat_blood_33A	71	76.17533333333331	PMI_rat_blood_6A	PMI_rat_blood_33A	Random Forest
PMI_rat_blood_13A	24	24.721919047619057	PMI_rat_blood_6A	PMI_rat_blood_13A	Random Forest
PMI_rat_blood_13A	24	24.95799047619048	PMI_rat_blood_6A	PMI_rat_blood_13A	Random Forest
PMI_rat_blood_16A	22	20.43164285714286	PMI_rat_blood_6A	PMI_rat_blood_16A	Random Forest
PMI_rat_blood_16A	22	20.147452380952387	PMI_rat_blood_6A	PMI_rat_blood_16A	Random Forest
PMI_rat_blood_18A	23	25.62366666666667	PMI_rat_blood_6A	PMI_rat_blood_18A	Random Forest
PMI_rat_blood_29A	47	50.45066666666666	PMI_rat_blood_6A	PMI_rat_blood_29A	Random Forest
PMI_rat_blood_37A	72	72.02182380952388	PMI_rat_blood_6A	PMI_rat_blood_37A	Random Forest
PMI_rat_blood_37A	72	71.84438095238102	PMI_rat_blood_6A	PMI_rat_blood_37A	Random Forest
PMI_rat_blood_4A	0	1.925514285714286	PMI_rat_blood_6A	PMI_rat_blood_4A	Random Forest
PMI_rat_blood_28A	47	51.38066666666666	PMI_rat_blood_6A	PMI_rat_blood_28A	Random Forest
PMI_rat_blood_41A	72	73.38832380952388	PMI_rat_blood_6A	PMI_rat_blood_41A	Random Forest
PMI_rat_blood_43A	94	92.80233333333334	PMI_rat_blood_6A	PMI_rat_blood_43A	Random Forest
PMI_rat_blood_45A	96	93.7517	PMI_rat_blood_6A	PMI_rat_blood_45A	Random Forest
PMI_rat_blood_48A	95	94.19088571428574	PMI_rat_blood_6A	PMI_rat_blood_48A	Random Forest
PMI_rat_blood_34A	69	68.95486666666662	PMI_rat_blood_6A	PMI_rat_blood_34A	Random Forest
PMI_rat_blood_19A	24	25.784133333333344	PMI_rat_blood_6A	PMI_rat_blood_19A	Random Forest
PMI_rat_blood_1A	0	0.1435	PMI_rat_blood_6A	PMI_rat_blood_1A	Random Forest
PMI_rat_blood_52A	95	94.69976666666662	PMI_rat_blood_6A	PMI_rat_blood_52A	Random Forest
PMI_rat_blood_9A	0	0.088	PMI_rat_blood_6A	PMI_rat_blood_9A	Random Forest
PMI_rat_blood_7A	0	1.4175952380952384	PMI_rat_blood_6A	PMI_rat_blood_7A	Random Forest
PMI_rat_blood_7A	0	0.3615428571428571	PMI_rat_blood_6A	PMI_rat_blood_7A	Random Forest
PMI_rat_blood_5A	0	2.0549190476190473	PMI_rat_blood_6A	PMI_rat_blood_5A	Random Forest
PMI_rat_blood_5A	0	1.964652380952381	PMI_rat_blood_6A	PMI_rat_blood_5A	Random Forest
PMI_rat_blood_25A	48	46.28575714285716	PMI_rat_blood_6A	PMI_rat_blood_25A	Random Forest
PMI_rat_blood_21A	25	21.913033333333317	PMI_rat_blood_6A	PMI_rat_blood_21A	Random Forest
PMI_rat_blood_46A	93	90.41328095238099	PMI_rat_blood_6A	PMI_rat_blood_46A	Random Forest
PMI_rat_blood_8A	0	0.045	PMI_rat_blood_6A	PMI_rat_blood_8A	Random Forest
PMI_rat_blood_8A	0	0.33666666666666667	PMI_rat_blood_6A	PMI_rat_blood_8A	Random Forest
PMI_rat_blood_17A	23	23.23091904761905	PMI_rat_blood_6A	PMI_rat_blood_17A	Random Forest
PMI_rat_blood_10A	0	8.390366666666669	PMI_rat_blood_6A	PMI_rat_blood_10A	Random Forest
PMI_rat_blood_32A	49	57.39916666666668	PMI_rat_blood_6A	PMI_rat_blood_32A	Random Forest
PMI_rat_blood_32A	49	57.74420000000001	PMI_rat_blood_6A	PMI_rat_blood_32A	Random Forest
PMI_rat_blood_38A	71	71.69166666666666	PMI_rat_blood_6A	PMI_rat_blood_38A	Random Forest
PMI_rat_blood_38A	71	71.64266666666666	PMI_rat_blood_6A	PMI_rat_blood_38A	Random Forest
PMI_rat_blood_2A	0	1.03	PMI_rat_blood_6A	PMI_rat_blood_2A	Random Forest
PMI_rat_blood_44A	93	92.22598095238104	PMI_rat_blood_6A	PMI_rat_blood_44A	Random Forest
PMI_rat_blood_22A	22	22.453433333333336	PMI_rat_blood_6A	PMI_rat_blood_22A	Random Forest
PMI_rat_blood_30A	47	42.79766666666666	PMI_rat_blood_6A	PMI_rat_blood_30A	Random Forest
PMI_rat_blood_50A	97	79.49365714285715	PMI_rat_blood_6A	PMI_rat_blood_50A	Random Forest
PMI_rat_blood_20A	25	22.917166666666667	PMI_rat_blood_6A	PMI_rat_blood_20A	Random Forest
PMI_rat_blood_24A	46	43.85556666666667	PMI_rat_blood_6A	PMI_rat_blood_24A	Random Forest
PMI_rat_blood_47A	95	81.13909999999998	PMI_rat_blood_6A	PMI_rat_blood_47A	Random Forest
PMI_rat_blood_39A	69	70.42000000000002	PMI_rat_blood_6A	PMI_rat_blood_39A	Random Forest
PMI_rat_blood_14A	23	25.589314285714273	PMI_rat_blood_6A	PMI_rat_blood_14A	Random Forest
PMI_rat_blood_31A	47	48.40013333333332	PMI_rat_blood_12A	PMI_rat_blood_31A	Random Forest
